45712,"Urzędnik państwowy",1978-10-23,4122.7,1978-12-12,4889}
45713,"Analityk rynku",2000-07-21,1992.39,2000-07-30,2549}
45714,"Przedstawiciel medyczny",1998-06-06,2799.92,1998-09-10,3367}
45715,"Lekarz",2010-09-27,4098.38,2011-01-08,4248}
45716,"Dietetyk",1999-12-14,6792.57,2000-03-11,3338}
45717,"Recepcjonistka",1977-04-27,9544.6,1977-07-17,4610}
45718,"Pełnomocnik ds. Jakości",1995-06-12,4210.97,1995-08-23,4910}
45719,"Inżynier utrzymania ruchu",1983-02-15,10604.09,1983-05-15,3164}
45720,"Kosztorysant",2018-01-06,7173.39,2018-01-20,1058}
45721,"Kierownik punktu sprzedaży",1981-09-27,5533.13,1981-10-12,1747}
45722,"Koordynator sprzedaży",2001-02-05,7778.72,2001-06-05,2207}
45723,"Przedstawiciel handlowy",1985-09-11,6062.23,1985-10-04,4422}
45724,"Analityk rynku",1995-05-15,7315.07,1995-09-09,2748}
45725,"Copywriter",1976-10-06,6898.69,1976-12-06,4655}
45726,"Recepcjonistka",1972-03-16,7503.47,1972-05-29,1322}
45727,"Product Manager",1974-02-03,7633.91,1974-05-03,1810}
45728,"Specjalista ds. dostaw",1974-07-15,10253.83,1974-10-08,2097}
45729,"Pracownik biurowy",1983-10-24,7089.64,1983-12-26,2495}
45730,"Koordynator sprzedaży",1988-02-27,7845.95,1988-05-30,695}
45731,"Dietetyk",1993-05-22,6077.26,1993-08-21,1763}
45732,"Programista PLC",2003-08-06,3202.04,2003-09-13,1517}
45733,"Pracownik socjalny",2014-01-17,4286.87,2014-04-15,4730}
45734,"Notariusz",2009-11-10,4318.19,2010-02-22,4292}
45735,"Telemarketer",2006-11-12,8730.95,2006-12-17,1415}
45736,"Specjalista ds. badań i rozwoju",1979-01-10,5509.55,1979-03-11,4356}
45737,"Specjalista ds. obsługi klienta",2003-12-13,9299.56,2004-01-02,4557}
45738,"Urzędnik państwowy",1984-12-06,11196.12,1985-02-03,4141}
45739,"Dyrektor ds. Marketingu",1993-12-14,4971.56,1994-02-13,2703}
45740,"Webmaster",1989-11-12,4004.57,1990-02-11,2972}
45741,"Kierownik punktu sprzedaży",2006-07-15,6396.72,2006-08-07,2295}
45742,"Specjalista ds. inwestycji",1992-02-13,10089.36,1992-04-17,683}
45743,"Programista PLC",2015-08-27,10982.74,2015-12-22,4803}
45744,"Specjalista ds. zakupów",1990-08-03,1807.48,1990-09-06,565}
45745,"Fakturzystka",2011-07-15,4944.41,2011-08-17,3299}
45746,"Product Manager",1990-09-13,2106.25,1990-11-08,1490}
45747,"Farmaceuta",1982-02-15,9023.14,1982-06-07,3847}
45748,"Inżynier Środowiska",2008-07-07,5267.82,2008-09-19,4562}
45749,"Dziennikarz",1974-10-14,5226.73,1974-12-27,1761}
45750,"Specjalista ds. marketingu",1977-06-25,9202.53,1977-07-03,1413}
45751,"Inżynier Środowiska",1990-12-28,6760.67,1991-03-08,3973}
45752,"Programista PLC",2013-02-23,4857.53,2013-04-19,3271}
45753,"Księgowa",1976-12-02,7748.93,1976-12-26,1614}
45754,"Specjalista ds. turystyki",2002-06-15,7315.36,2002-08-20,4650}
45755,"Recepcjonistka",1986-05-17,5330.2,1986-07-12,3030}
45756,"Product Manager",1997-08-27,6033.66,1997-11-22,4716}
45757,"Przedstawiciel handlowy",1983-12-15,7711.24,1983-12-18,1766}
45758,"Urzędnik państwowy",1981-01-13,6551.66,1981-03-10,2643}
45759,"Project Manager",1970-09-06,3743.67,1970-12-29,4747}
45760,"Specjalista ds. inwestycji",2014-10-10,8990.5,2014-11-17,4525}
45761,"Inżynier utrzymania ruchu",2016-12-20,8268.43,2017-03-28,111}
45762,"Grafik",1997-01-19,7186.75,1997-04-04,1896}
45763,"Project Manager",2007-05-14,8834.49,2007-09-08,3887}
45764,"Adwokat",1997-06-15,8702.47,1997-06-19,4366}
45765,"Tłumacz",1992-10-12,6460.93,1992-12-05,1795}
45766,"Projektant wzornictwa",1996-10-06,3422.0,1996-11-25,3462}
45767,"Tłumacz",2009-03-21,6376.13,2009-04-26,2394}
45768,"Trener",2016-07-02,5504.99,2016-09-17,1565}
45769,"Specjalista ds. reklamacji",1977-11-21,7431.84,1977-11-28,1537}
45770,"Farmaceuta",2002-06-22,7733.56,2002-10-10,4557}
45771,"Kurator sądowy",1980-04-27,10154.23,1980-05-06,3473}
45772,"Programista baz danych",2013-09-06,7997.6,2013-12-27,1605}
45773,"Przedstawiciel handlowy",2008-02-03,10351.64,2008-05-16,3825}
45774,"Inżynier Budowy",2000-04-21,6272.86,2000-08-06,626}
45775,"Agent celny",1975-01-18,6287.09,1975-03-18,4124}
45776,"Lektor",1972-04-03,5765.6,1972-06-09,4901}
45777,"Urzędnik państwowy",1995-03-23,2991.65,1995-06-29,561}
45778,"Notariusz",2016-06-25,7203.14,2016-09-23,1434}
45779,"Koordynator sprzedaży",1989-07-11,1508.66,1989-08-18,1938}
45780,"Doradca techniczno-handlowy",2014-12-07,2581.39,2015-02-27,2345}
45781,"Prawnik",2007-05-07,3187.36,2007-07-01,4692}
45782,"Specjalista ds. obsługi klienta",1990-08-09,8763.11,1990-11-07,3237}
45783,"Asystentka zarządu",1989-12-03,10849.0,1990-02-27,221}
45784,"Farmaceuta",1991-11-10,1894.79,1992-02-06,1466}
45785,"Dyrektor ds.Administracyjnych",2016-07-06,7395.21,2016-10-09,3787}
45786,"Dyrektor ds. Personalnych",1993-02-21,6667.08,1993-05-09,3556}
45787,"Copywriter",2007-04-16,10732.05,2007-07-06,848}
45788,"Analityk rynku",2006-03-19,8862.51,2006-04-01,3084}
45789,"Dyrektor ds. Finansowych",1986-03-01,2286.51,1986-06-13,4228}
45790,"Dyrektor ds. Personalnych",2007-05-11,7372.41,2007-07-29,1732}
45791,"Kierownik punktu sprzedaży",2003-08-16,7173.17,2003-12-07,130}
45792,"Programista PLC",2015-01-25,10610.97,2015-05-16,4304}
45793,"Specjalista ds. obsługi klienta",1989-08-16,6717.94,1989-08-29,1086}
45794,"Specjalista ds. ochrony środowiska",1995-03-21,7487.45,1995-05-17,4642}
45795,"Lekarz",1975-06-12,5399.18,1975-09-19,1490}
45796,"Handlowiec",2008-08-26,4019.35,2008-10-26,519}
45797,"Tester aplikacji",1974-06-19,8913.95,1974-10-14,4590}
45798,"Inżynier utrzymania ruchu",2007-01-25,8944.18,2007-05-21,2929}
45799,"Inżynier utrzymania ruchu",2002-06-22,6936.09,2002-08-15,3178}
45800,"Laborant",1977-11-11,8815.69,1978-01-20,3313}
45801,"Ekonomista",1977-12-12,4035.39,1978-02-03,892}
45802,"Programista baz danych",2016-08-13,3429.51,2016-08-22,1239}
45803,"Pracownik socjalny",2002-01-28,2566.12,2002-03-12,769}
45804,"Specjalista ds. turystyki",1987-12-26,9129.58,1988-04-07,1430}
45805,"Tłumacz",1971-11-22,5200.61,1971-12-11,3110}
45806,"Specjalista ds. ochrony środowiska",2001-08-01,6257.47,2001-10-26,3018}
45807,"Pedagog",1985-08-25,7623.5,1985-09-15,2941}
45808,"Lekarz",2018-01-21,9463.72,2018-03-21,106}
45809,"Geodeta",1980-06-21,4035.18,1980-08-25,3267}
45810,"Kurator sądowy",1976-05-13,4234.09,1976-08-12,2399}
45811,"Specjalista ds. dostaw",1981-07-06,7514.59,1981-07-12,4305}
45812,"Dyrektor ds.Administracyjnych",1979-06-12,7278.34,1979-07-02,776}
45813,"Prawnik",2009-06-06,1620.67,2009-07-20,2202}
45814,"Technolog",2015-11-27,4529.32,2016-01-09,1573}
45815,"Recepcjonistka",2007-05-17,2353.22,2007-08-27,4248}
45816,"Projektant wzornictwa",2011-01-15,11356.97,2011-04-03,3815}
45817,"Specjalista ds. reklamacji",1984-08-15,4319.94,1984-09-23,4076}
45818,"Specjalista ds. ochrony środowiska",2001-12-11,2939.28,2002-02-20,2125}
45819,"Notariusz",1978-09-18,3972.69,1979-01-08,2429}
45820,"Pracownik biurowy",1970-11-02,7439.82,1971-02-27,2777}
45821,"Doradca finansowy",1998-01-12,10068.62,1998-01-27,4812}
45822,"Prawnik",2001-09-15,2533.55,2001-11-21,4137}
45823,"Administrator",1976-07-03,2239.19,1976-08-22,2368}
45824,"Specjalista ds. zakupów",1971-07-01,4170.39,1971-07-05,2872}
45825,"Dyrektor ds. Finansowych",2009-02-16,7517.49,2009-02-20,784}
45826,"Technolog",2015-10-06,8551.07,2015-11-19,3281}
45827,"Technolog",1975-01-23,4250.01,1975-05-15,1469}
45828,"Konstruktor",2002-09-12,6972.64,2002-10-20,4385}
45829,"Office Manager",1988-06-09,6688.12,1988-09-22,4587}
45830,"Technolog",2017-04-25,1750.77,2017-07-16,4464}
45831,"Specjalista ds. obsługi klienta",1980-03-04,3976.87,1980-04-27,2192}
45832,"Grafik",2001-10-11,8817.46,2001-11-21,1727}
45833,"Telemarketer",2000-01-07,9985.38,2000-01-25,1900}
45834,"Doradca finansowy",2005-10-12,7532.71,2005-10-28,4200}
45835,"Dyrektor ds. Personalnych",1987-01-06,8883.67,1987-01-15,1242}
45836,"Kosztorysant",2001-02-27,2963.84,2001-04-21,1924}
45837,"Dyrektor ds.Administracyjnych",2004-02-12,1943.61,2004-03-23,687}
45838,"Dyrektor ds. Logistyki",2007-07-11,4022.83,2007-08-07,4615}
45839,"Farmaceuta",1981-05-23,6451.12,1981-08-28,1808}
45840,"Specjalista ds. reklamacji",2008-08-14,11024.54,2008-11-14,3921}
45841,"Agent celny",1994-09-07,3859.61,1994-09-18,4430}
45842,"Tłumacz",2011-02-02,6694.89,2011-05-24,4423}
45843,"Telemarketer",2001-03-12,9833.84,2001-04-09,262}
45844,"Specjalista ds. badań i rozwoju",1996-08-06,9890.95,1996-09-02,2129}
45845,"Administrator",1976-07-27,6574.96,1976-11-20,2902}
45846,"Specjalista ds. reklamacji",2016-08-08,4376.47,2016-11-18,3986}
45847,"Specjalista ds. reklamacji",2008-06-26,10632.63,2008-07-13,3531}
45848,"Specjalista ds. dostaw",2003-04-18,1538.27,2003-07-21,4391}
45849,"Adwokat",2004-12-11,7417.48,2004-12-15,3692}
45850,"Programista",2006-08-04,6250.47,2006-10-25,4630}
45851,"Dietetyk",1976-12-11,3708.09,1977-01-11,463}
45852,"Tłumacz",1997-06-28,5944.58,1997-08-23,2579}
45853,"Przedstawiciel medyczny",2012-12-28,6076.74,2013-03-31,2752}
45854,"Grafik",1973-02-07,2541.41,1973-04-13,2463}
45855,"Specjalista ds. turystyki",1994-09-12,3098.48,1994-11-01,2404}
45856,"Urzędnik państwowy",2008-09-02,2749.52,2008-09-27,2704}
45857,"Inżynier utrzymania ruchu",1977-09-17,10091.35,1977-10-15,4160}
45858,"Specjalista ds. zakupów",1972-05-02,6391.8,1972-05-26,751}
45859,"Grafik",1982-12-23,6443.59,1983-04-08,176}
45860,"Analityk rynku",1974-12-12,10299.42,1975-03-04,278}
45861,"Telemarketer",2011-12-04,2149.16,2012-03-25,2928}
45862,"Laborant",1979-07-09,4902.36,1979-09-20,2690}
45863,"Automatyk",1972-04-27,5913.15,1972-08-01,2066}
45864,"Inżynier utrzymania ruchu",1974-03-12,9318.09,1974-05-03,2516}
45865,"Kosztorysant",2008-10-13,6114.06,2008-12-02,3870}
45866,"Przedstawiciel handlowy",1981-06-02,11310.49,1981-06-17,2386}
45867,"Dyrektor ds.Administracyjnych",2012-06-16,7869.71,2012-06-29,4546}
45868,"Inżynier Budowy",2004-06-10,5646.1,2004-10-06,2255}
45869,"Dziennikarz",1975-03-13,7828.92,1975-03-31,2726}
45870,"Copywriter",1998-01-17,4236.59,1998-01-25,1709}
45871,"Administrator danych osobowych",1990-12-06,5058.55,1990-12-22,1561}
45872,"Project Manager",2007-08-14,8471.53,2007-10-20,3213}
45873,"Lekarz",2002-07-02,4182.98,2002-09-15,3404}
45874,"Doradca techniczno-handlowy",2004-06-08,6876.21,2004-06-18,3148}
45875,"Doradca finansowy",1997-06-05,10219.98,1997-07-27,642}
45876,"Architekt budownictwa",1982-12-28,9355.36,1983-03-05,2711}
45877,"Automatyk",2016-02-03,3073.22,2016-03-09,1343}
45878,"Konstruktor",2004-03-26,6787.88,2004-04-26,842}
45879,"Administrator danych osobowych",1973-05-02,11063.85,1973-05-06,775}
45880,"Specjalista ds. windykacji",2014-07-06,3874.01,2014-09-10,1867}
45881,"Dyrektor ds. Rozwoju",1992-10-15,6942.83,1992-10-17,3077}
45882,"Laborant",1972-04-17,3133.27,1972-08-10,1825}
45883,"Ekonomista",1997-02-13,8566.68,1997-04-21,3054}
45884,"Farmaceuta",2004-05-02,2293.4,2004-08-18,2725}
45885,"Architekt wnętrz / krajobrazu",2010-03-09,5582.18,2010-06-10,261}
45886,"Asystentka zarządu",1985-03-13,2226.85,1985-04-26,113}
45887,"Dyrektor ds.Administracyjnych",2008-12-19,10213.72,2009-02-25,4414}
45888,"Kierownik punktu sprzedaży",1994-07-08,2786.56,1994-08-03,1687}
45889,"Laborant",2000-02-10,6917.25,2000-06-08,2092}
45890,"Pracownik biurowy",1989-04-13,8004.95,1989-04-22,521}
45891,"Handlowiec",1996-06-01,6186.6,1996-09-08,857}
45892,"Specjalista ds. BHP",1985-07-14,4769.4,1985-09-22,808}
45893,"Doradca finansowy",2010-06-23,9893.83,2010-08-06,4308}
45894,"Konstruktor",2014-09-13,11105.63,2014-11-27,563}
45895,"Pracownik socjalny",1973-07-15,3344.57,1973-10-09,4764}
45896,"Adwokat",1986-11-28,3387.45,1987-01-16,3321}
45897,"Project Manager",1999-04-19,1751.66,1999-05-31,3333}
45898,"Rzeczoznawca",1989-02-13,9088.73,1989-04-27,4591}
45899,"Spedytor",2011-04-22,7700.2,2011-06-21,1931}
45900,"Kierownik Magazynu",2009-04-18,10586.71,2009-05-17,892}
45901,"Specjalista ds. obsługi klienta",2008-07-02,9404.0,2008-08-07,2198}
45902,"Programista baz danych",1985-09-18,2763.82,1985-10-04,737}
45903,"Projektant wzornictwa",1991-05-08,5317.11,1991-05-24,213}
45904,"Product Manager",2008-10-14,1702.1,2008-12-22,4738}
45905,"Kierownik Magazynu",2015-02-09,9304.45,2015-02-22,4007}
45906,"Project Manager",1984-08-23,4150.35,1984-10-02,4665}
45907,"Specjalista ds. transportu",1997-05-14,7904.96,1997-05-15,1227}
45908,"Księgowa",2013-01-06,6216.63,2013-02-24,249}
45909,"Przedstawiciel handlowy",1997-02-04,8144.86,1997-05-10,4001}
45910,"Koordynator robót budowlanych",2009-08-03,6087.52,2009-11-09,1417}
45911,"Przedstawiciel handlowy",2010-04-09,1506.02,2010-04-18,4446}
45912,"Dyrektor ds. Marketingu",2007-10-01,8362.07,2007-11-10,960}
45913,"Asystentka zarządu",2009-07-26,5905.55,2009-09-10,2264}
45914,"Doradca techniczno-handlowy",1976-10-21,4421.7,1976-12-13,394}
45915,"Grafik",2006-02-10,1552.59,2006-04-15,472}
45916,"Specjalista ds. funduszy unijnych",1986-09-27,3698.87,1986-12-21,432}
45917,"Handlowiec",1988-02-03,6669.06,1988-02-08,4469}
45918,"Telemarketer",1983-10-08,9749.99,1984-01-05,4368}
45919,"Kierownik punktu sprzedaży",1996-06-16,5731.43,1996-07-07,2294}
45920,"Koordynator robót budowlanych",2005-12-19,8811.87,2006-03-20,304}
45921,"Inżynier ds. Wdrażania Produkcji",2010-12-28,3758.68,2011-04-22,1353}
45922,"Koordynator sprzedaży",1982-08-18,9504.58,1982-09-13,2691}
45923,"Pełnomocnik ds. Jakości",1981-08-20,7454.03,1981-10-07,4938}
45924,"Koordynator robót budowlanych",1981-09-11,3908.14,1981-10-18,4973}
45925,"Dyrektor ds.Administracyjnych",1996-11-02,3551.21,1997-01-15,3255}
45926,"Programista PLC",1991-11-21,2319.1,1992-01-22,798}
45927,"Asystentka zarządu",2012-05-11,10295.41,2012-09-06,1566}
45928,"Lekarz",1986-09-08,8106.96,1986-12-26,3116}
45929,"Tłumacz",2000-03-09,10436.37,2000-03-29,2737}
45930,"Trener",2008-05-10,5069.15,2008-05-29,1103}
45931,"Programista",1996-02-21,3089.35,1996-04-03,3280}
45932,"Dyrektor ds. Logistyki",2011-08-07,9814.28,2011-09-22,573}
45933,"Tester aplikacji",1986-04-17,9904.35,1986-05-30,3606}
45934,"Specjalista ds. zakupów",1982-09-06,6903.84,1982-09-22,4961}
45935,"Rzeczoznawca",1981-04-14,4693.64,1981-07-31,1235}
45936,"Lektor",1975-05-19,2720.51,1975-06-17,4967}
45937,"Lektor",1981-04-17,8767.97,1981-07-03,4449}
45938,"Tłumacz",2010-04-10,9224.61,2010-06-17,4660}
45939,"Księgowa",1981-03-26,10617.39,1981-03-27,3716}
45940,"Tłumacz",2002-02-08,2914.88,2002-03-29,1975}
45941,"Programista PLC",1994-07-07,8023.1,1994-10-05,3171}
45942,"Inżynier Środowiska",1978-06-02,8501.43,1978-09-10,3410}
45943,"Programista PLC",2002-04-26,8469.84,2002-05-03,1935}
45944,"Asystentka zarządu",1993-02-02,3251.22,1993-02-12,243}
45945,"Administrator danych osobowych",1970-07-17,4433.27,1970-08-28,2281}
45946,"Specjalista ds. obsługi klienta",2014-05-05,2099.9,2014-08-23,1122}
45947,"Tłumacz",1981-05-17,3902.89,1981-05-19,1362}
45948,"Doradca finansowy",2002-08-24,7863.21,2002-09-08,4447}
45949,"Specjalista ds. funduszy unijnych",1974-05-18,8423.74,1974-08-04,2299}
45950,"Inżynier Budowy",1998-01-28,5315.09,1998-03-03,1622}
45951,"Analityk rynku",1986-04-14,7737.33,1986-05-16,1803}
45952,"Architekt budownictwa",1972-09-19,10022.7,1972-10-05,495}
45953,"Pracownik biurowy",1987-09-19,1713.49,1988-01-03,267}
45954,"Koordynator sprzedaży",1996-08-26,1776.55,1996-10-06,3007}
45955,"Agent celny",2011-09-08,6361.04,2011-09-29,388}
45956,"Inżynier Budowy",1992-09-11,3890.82,1992-10-09,4046}
45957,"Pracownik biurowy",1996-11-12,4512.31,1997-03-09,2001}
45958,"Fakturzystka",1970-05-01,1805.63,1970-08-19,1474}
45959,"Projektant IT",2004-10-24,6448.83,2005-01-24,1114}
45960,"Projektant konstrukcji budowlanych",2017-02-04,7423.94,2017-03-21,1290}
45961,"Pracownik socjalny",1992-11-10,2759.18,1992-12-26,2792}
45962,"Inżynier utrzymania ruchu",1971-11-24,10071.71,1972-01-28,390}
45963,"Analityk rynku",2009-08-08,6033.92,2009-08-11,230}
45964,"Doradca finansowy",2007-01-26,3563.48,2007-05-08,3538}
45965,"Telemarketer",1971-12-19,2253.76,1972-01-23,2145}
45966,"Fakturzystka",1983-07-17,11464.46,1983-10-08,3325}
45967,"Specjalista ds. dostaw",2003-05-20,9230.34,2003-08-17,3431}
45968,"Specjalista ds. funduszy unijnych",2001-02-12,2599.22,2001-05-17,1663}
45969,"Dyrektor ds. Personalnych",1993-01-09,10258.96,1993-02-25,461}
45970,"Dyrektor ds. Finansowych",1998-10-17,10729.52,1999-01-08,951}
45971,"Koordynator robót budowlanych",1977-08-05,2972.26,1977-09-05,1332}
45972,"Pilot wycieczek",1980-09-08,9878.73,1980-11-01,4326}
45973,"Architekt budownictwa",1989-01-01,2417.04,1989-01-25,1301}
45974,"Urzędnik państwowy",2002-07-18,8101.39,2002-08-11,4688}
45975,"Project Manager",1994-05-22,3936.7,1994-09-18,2644}
45976,"Specjalista ds. PR",1984-03-04,1905.09,1984-04-02,1146}
45977,"Specjalista ds. inwestycji",1983-05-27,8378.44,1983-08-11,1074}
45978,"Specjalista ds. marketingu",2001-02-17,10964.13,2001-03-05,405}
45979,"Prawnik",1983-10-19,9672.59,1984-02-13,2143}
45980,"Project Manager",2002-03-20,7879.31,2002-06-20,1843}
45981,"Dietetyk",1996-12-02,9882.03,1997-01-18,2954}
45982,"Specjalista ds. marketingu",1974-01-18,2504.38,1974-04-13,2959}
45983,"Specjalista ds. obsługi klienta",1991-11-22,10480.34,1992-01-26,4394}
45984,"Konstruktor",1973-01-28,8078.36,1973-03-07,2727}
45985,"Agent celny",1976-11-06,10459.43,1977-01-27,2118}
45986,"Specjalista ds. reklamacji",2010-12-21,3027.71,2011-01-14,3972}
45987,"Technolog",2004-10-21,4744.41,2005-01-07,2390}
45988,"Specjalista ds. turystyki",1996-05-16,8244.9,1996-05-22,3523}
45989,"Projektant IT",1975-10-07,6735.8,1976-01-13,409}
45990,"Kurator sądowy",2011-11-18,10886.27,2012-02-11,3799}
45991,"Dyrektor ds. Personalnych",2010-10-02,10014.07,2011-01-25,1870}
45992,"Recepcjonistka",2012-05-08,10271.29,2012-07-14,3650}
45993,"Technolog",1970-07-15,1541.5,1970-07-26,2974}
45994,"Specjalista ds. ochrony środowiska",2017-09-20,5035.41,2017-12-07,3519}
45995,"Specjalista ds. ochrony środowiska",2015-03-19,6355.94,2015-04-15,4863}
45996,"Prezenter",2007-01-02,8716.68,2007-04-09,3530}
45997,"Przedstawiciel medyczny",1973-02-08,7056.67,1973-05-06,3382}
45998,"Dyrektor ds.Administracyjnych",1985-04-08,2274.28,1985-06-16,3954}
45999,"Dietetyk",1990-08-17,3784.13,1990-09-28,2200}
46000,"Specjalista ds. ochrony środowiska",2002-04-24,2517.53,2002-07-11,3639}
46001,"Doradca finansowy",1997-06-22,3026.32,1997-09-18,477}
46002,"Dziennikarz",1993-07-22,11302.01,1993-08-16,4233}
46003,"Lekarz",2013-05-20,7688.26,2013-07-29,3564}
46004,"Lekarz",1990-05-15,3536.12,1990-07-14,1989}
46005,"Programista PLC",2007-08-04,3276.39,2007-12-01,4390}
46006,"Księgowa",2000-01-06,8740.99,2000-02-17,1938}
46007,"Dietetyk",1981-07-13,7372.15,1981-10-16,4113}
46008,"Dyrektor ds. Marketingu",2010-08-20,3279.0,2010-10-29,1762}
46009,"Tłumacz",2012-02-21,9913.5,2012-03-23,1002}
46010,"Konstruktor",1981-07-12,5717.89,1981-09-22,2967}
46011,"Dyrektor ds. Logistyki",2009-09-27,6245.33,2009-10-18,3219}
46012,"Webmaster",1982-07-07,7930.68,1982-08-11,1692}
46013,"Agent celny",1985-12-08,6240.36,1986-02-28,1781}
46014,"Konsultant ds. Wdrożeń",2005-10-12,8994.75,2005-12-28,1379}
46015,"Pracownik socjalny",1990-05-12,11253.86,1990-07-20,111}
46016,"Dziennikarz",1985-04-02,1571.92,1985-06-12,2220}
46017,"Projektant wzornictwa",1972-02-05,2661.73,1972-03-30,3340}
46018,"Geodeta",1972-12-18,11139.78,1973-02-16,3184}
46019,"Specjalista ds. badań i rozwoju",1970-09-24,9824.55,1970-11-02,3942}
46020,"Doradca finansowy",2007-04-05,8377.55,2007-07-02,4693}
46021,"Agent celny",1977-05-18,9626.77,1977-08-11,1248}
46022,"Dyrektor ds. Finansowych",1998-12-15,5266.76,1999-03-22,3264}
46023,"Koordynator robót budowlanych",2010-09-09,7078.78,2010-12-29,311}
46024,"Specjalista ds. inwestycji",1983-11-03,2936.82,1984-01-27,2680}
46025,"Tester aplikacji",2010-04-23,4147.45,2010-06-25,3339}
46026,"Kurator sądowy",1982-10-06,9607.73,1982-11-07,4173}
46027,"Doradca finansowy",2011-02-18,11028.18,2011-03-28,4519}
46028,"Specjalista ds. inwestycji",2007-07-16,4498.64,2007-10-06,3087}
46029,"Notariusz",1989-10-16,5547.93,1990-01-08,4570}
46030,"Ekonomista",2017-08-09,3312.29,2017-09-04,1999}
46031,"Lektor",2001-08-11,3742.49,2001-08-23,3339}
46032,"Specjalista ds. funduszy unijnych",1974-12-19,4402.94,1975-02-13,934}
46033,"Dziennikarz",1975-03-23,10883.45,1975-06-06,2438}
46034,"Kierownik Magazynu",1974-06-23,8619.62,1974-09-13,3018}
46035,"Urzędnik państwowy",1973-09-09,2868.39,1973-11-16,4013}
46036,"Recepcjonistka",1997-06-23,6277.25,1997-09-03,2118}
46037,"Rzeczoznawca",1984-01-25,4486.24,1984-03-14,1690}
46038,"Specjalista ds. BHP",1979-12-27,6200.8,1980-03-31,599}
46039,"Prawnik",1992-10-03,2899.05,1992-12-01,4768}
46040,"Webmaster",2001-06-23,10226.51,2001-09-11,4062}
46041,"Specjalista ds. marketingu",1974-10-22,2696.33,1974-11-06,1425}
46042,"Agent celny",1999-03-07,10264.0,1999-04-02,1809}
46043,"Tłumacz",1973-03-01,4590.66,1973-06-19,154}
46044,"Spedytor",2000-10-06,2044.62,2000-12-07,4377}
46045,"Administrator",1971-07-18,5170.69,1971-07-22,2598}
46046,"Lekarz",1975-08-28,5384.1,1975-12-17,2049}
46047,"Projektant konstrukcji budowlanych",1980-11-12,2264.58,1980-12-29,542}
46048,"Programista PLC",1974-07-12,5577.76,1974-08-21,4828}
46049,"Inżynier Budowy",1987-07-02,5722.26,1987-08-21,2093}
46050,"Specjalista ds. turystyki",1975-05-22,10957.04,1975-08-26,4033}
46051,"Urzędnik państwowy",1988-01-16,5404.32,1988-02-13,666}
46052,"Dyrektor ds.Administracyjnych",1972-02-11,5056.56,1972-04-20,3471}
46053,"Specjalista ds. reklamacji",2013-06-13,6991.57,2013-08-17,2292}
46054,"Specjalista ds. transportu",2008-01-15,10247.69,2008-03-08,172}
46055,"Analityk rynku",1999-11-25,3883.54,2000-03-13,3886}
46056,"Specjalista ds. zakupów",1973-11-03,10880.18,1973-12-26,2425}
46057,"Pilot wycieczek",2012-10-02,10984.34,2012-11-17,912}
46058,"Trener",1991-06-22,2328.95,1991-10-13,2554}
46059,"Pracownik biurowy",1991-10-06,2643.87,1991-12-25,4940}
46060,"Agent celny",1974-11-27,3496.67,1974-12-11,2734}
46061,"Doradca zawodowy",1998-12-08,6553.41,1999-01-23,3638}
46062,"Architekt budownictwa",2009-06-02,5130.93,2009-07-19,2743}
46063,"Konsultant ds. Wdrożeń",2001-07-20,3998.83,2001-10-26,2962}
46064,"Specjalista ds. turystyki",2008-06-16,8593.16,2008-10-05,544}
46065,"Specjalista ds. PR",2003-08-06,1552.25,2003-10-12,4924}
46066,"Kierownik punktu sprzedaży",1985-04-08,3313.52,1985-05-20,2571}
46067,"Kurator sądowy",2013-04-23,2762.2,2013-07-15,3196}
46068,"Koordynator sprzedaży",1979-12-07,8007.85,1980-02-15,2635}
46069,"Prezenter",1975-10-05,7362.7,1976-01-27,4208}
46070,"Agent celny",1987-10-22,6980.16,1988-01-27,4583}
46071,"Programista baz danych",1990-06-11,5520.23,1990-09-13,4859}
46072,"Pilot wycieczek",2002-04-19,2399.9,2002-07-22,481}
46073,"Dyrektor ds. Sprzedaży",2008-08-28,10659.36,2008-11-16,194}
46074,"Kierownik punktu sprzedaży",1970-11-02,10536.67,1971-02-15,1801}
46075,"Agenta nieruchomości",1984-07-21,5120.06,1984-10-29,2159}
46076,"Doradca zawodowy",2005-06-08,5279.5,2005-09-05,642}
46077,"Dyrektor ds. Logistyki",1980-11-05,5235.87,1981-01-08,3714}
46078,"Rzeczoznawca",2008-02-01,8564.07,2008-03-18,2263}
46079,"Copywriter",2006-01-06,3013.88,2006-04-08,1356}
46080,"Projektant wzornictwa",2016-02-08,4347.19,2016-05-19,4469}
46081,"Specjalista ds. obsługi klienta",1970-06-06,5344.99,1970-07-11,3431}
46082,"Copywriter",2014-10-04,6869.37,2015-01-18,1308}
46083,"Programista baz danych",2001-03-09,3003.68,2001-06-30,2440}
46084,"Urzędnik państwowy",1999-03-24,3426.7,1999-06-06,2282}
46085,"Kierownik Magazynu",2017-11-04,2757.51,2018-02-19,2569}
46086,"Urzędnik państwowy",2002-06-08,5834.31,2002-07-24,2973}
46087,"Analityk rynku",1973-04-13,8128.8,1973-05-07,4305}
46088,"Doradca zawodowy",1995-02-11,4799.4,1995-02-20,990}
46089,"Kurator sądowy",2005-08-09,3754.22,2005-11-25,4382}
46090,"Specjalista ds. dostaw",1992-05-03,11068.62,1992-08-13,4590}
